timetag,open,high,low,close,volumn,amount
20060912,23.58,23.58,23.35,23.40,19393.0,85026963.00
20060913,23.41,23.65,23.41,23.44,18421.0,81014932.00
20060914,23.51,24.65,23.08,24.63,63366.0,284212833.00
20060915,24.63,24.99,24.09,24.49,29243.0,134841289.00
20060918,24.51,24.63,24.19,24.48,34084.0,155113047.00
20060919,24.39,24.97,24.28,24.79,29992.0,138992138.00
20060920,24.73,25.28,24.62,25.10,22442.0,105158852.00
20060921,25.11,25.19,25.00,25.00,16312.0,76643185.00
20060922,24.98,25.11,24.63,25.01,12425.0,57912198.00
20060925,24.76,25.19,24.76,24.96,10475.0,49168157.00
20060926,24.93,24.94,24.55,24.56,11789.0,54462375.00
20060927,24.52,24.76,24.39,24.64,8052.0,36977025.00
20060928,24.57,25.08,24.43,25.01,16779.0,77577351.00
20060929,25.00,25.58,24.84,25.34,22756.0,107764446.00
20061009,25.65,27.41,25.65,27.18,37970.0,191569287.00
20061010,27.51,28.05,26.98,27.10,24124.0,124074029.00
20061011,27.07,27.25,26.44,26.57,12117.0,60357112.00
20061012,26.57,26.85,26.22,26.51,14286.0,70986726.00
20061013,26.51,26.61,26.02,26.18,14898.0,73257749.00
20061016,26.18,26.18,25.00,25.32,38076.0,180476685.00
20061017,25.32,25.86,25.03,25.72,15370.0,73212480.00
20061018,25.64,26.82,25.38,26.61,23878.0,118175550.00
20061019,26.52,26.98,26.19,26.71,16611.0,83199478.00
20061020,26.69,26.79,26.48,26.50,12095.0,60370256.00
20061023,26.28,27.43,26.28,27.25,38998.0,198293833.00
20061024,27.27,28.09,27.14,27.87,26709.0,138579123.00
20061025,28.15,29.85,27.89,29.48,47476.0,261743388.00
20061026,29.38,29.58,28.85,29.38,20428.0,112072591.00
20061027,29.38,29.38,28.80,28.86,14791.0,80382720.00
20061030,28.85,29.04,28.47,28.87,12369.0,66246109.00
20061031,28.87,29.54,28.53,28.84,11266.0,61092386.00
20061101,28.64,28.85,28.30,28.42,12762.0,67866974.00
20061102,28.37,29.27,27.97,29.26,23319.0,123978621.00
20061103,29.38,29.64,28.69,29.26,13876.0,75858369.00
20061106,28.88,30.56,28.85,29.97,26740.0,147856261.00
20061107,29.97,30.40,29.65,29.81,21326.0,119649817.00
20061108,29.65,30.72,29.38,30.35,25348.0,143238979.00
20061109,30.21,30.56,29.98,30.54,15962.0,90494365.00
20061110,30.42,31.47,30.24,30.77,33153.0,191717604.00
20061113,30.72,30.72,29.86,30.40,28315.0,161068513.00
20061114,30.26,32.13,30.26,32.00,31306.0,183957465.00
20061115,32.31,33.66,31.84,33.04,34033.0,211445125.00
20061116,33.05,35.78,33.04,34.55,48628.0,313184874.00
20061117,34.71,34.99,33.66,34.49,38341.0,244957666.00
20061120,33.94,35.15,33.94,34.51,27060.0,174396384.00
20061121,34.54,34.58,33.12,33.73,30241.0,190983784.00
20061122,33.71,34.29,33.05,33.89,28900.0,182237646.00
20061123,33.66,34.46,33.66,33.90,12547.0,79824997.00
20061124,33.88,34.35,33.34,34.14,23495.0,148702618.00
20061127,34.14,35.08,34.08,34.35,16498.0,106393462.00
20061128,34.29,34.72,33.55,33.56,28322.0,180775984.00
20061129,33.12,35.34,32.55,34.41,26754.0,172337879.00
20061130,34.58,36.96,34.58,36.19,21012.0,141522146.00
20061201,36.19,38.30,36.19,36.86,40414.0,282813533.00
20061204,37.00,37.89,36.22,36.92,26886.0,185669864.00
20061205,36.81,38.08,36.76,37.44,38117.0,266976425.00
20061206,37.40,37.40,35.74,36.88,37493.0,256408498.00
20061207,36.60,37.45,36.60,37.15,21855.0,151160168.00
20061208,36.86,37.34,36.33,36.89,22068.0,152466866.00
20061211,36.38,38.73,36.38,38.63,26754.0,188889525.00
20061212,38.94,39.26,38.14,38.37,11767.0,84919970.00
20061213,38.61,38.70,37.75,38.09,33416.0,239515640.00
20061214,38.36,41.34,38.09,41.16,37628.0,279885276.00
20061215,41.14,42.72,40.62,42.27,23697.0,185540482.00
20061218,42.19,46.30,42.19,46.16,35238.0,295726593.00
20061219,46.16,47.44,44.81,45.14,38038.0,326181880.00
20061220,44.87,45.89,44.61,45.04,25195.0,212351401.00
20061221,45.04,45.68,44.07,44.33,30301.0,256088470.00
20061222,44.07,44.72,42.73,43.18,30439.0,249249212.00
20061225,43.31,44.97,43.31,44.45,24954.0,207941105.00
20061227,44.99,46.16,44.98,45.67,19853.0,169858959.00
20061228,45.84,45.94,44.61,45.67,29281.0,248296941.00
20061229,45.67,49.20,45.18,46.92,82975.0,728497750.00
20070104,48.09,48.18,45.68,45.86,44664.0,394957199.00
20070105,45.30,46.31,44.50,46.09,27805.0,236787475.00
20070108,46.10,46.27,44.81,45.34,48923.0,417405505.00
20070109,45.35,48.08,45.20,47.44,28300.0,248096035.00
20070110,47.55,48.34,46.80,47.53,28239.0,249921321.00
20070111,47.55,49.78,47.28,49.14,37482.0,341540304.00
20070112,49.10,51.93,48.08,51.80,36402.0,347136996.00
20070115,51.85,54.49,51.85,53.22,30670.0,305993933.00
20070116,53.08,53.84,51.44,52.21,35039.0,344077710.00
20070117,52.14,55.03,51.30,52.42,25916.0,257353976.00
20070118,52.36,56.36,51.82,56.21,30645.0,315103130.00
20070119,56.21,59.78,56.21,58.42,22255.0,243504208.00
20070122,58.82,61.97,58.77,60.48,25521.0,290839225.00
20070123,60.80,61.33,55.61,56.24,41782.0,450098219.00
20070124,56.36,60.37,56.36,58.65,19404.0,212553649.00
20070125,57.43,59.27,56.79,57.90,44848.0,490557153.00
20070126,57.16,58.74,52.36,58.17,35845.0,380378208.00
20070129,57.59,60.37,56.68,57.43,18560.0,201345338.00
20070130,57.02,59.35,56.89,58.63,26561.0,287395106.00
20070131,57.59,58.77,54.49,55.15,33267.0,352147545.00
20070201,53.42,56.61,53.16,56.10,25909.0,265744453.00
20070202,55.54,55.99,53.42,53.96,14988.0,151508799.00
20070205,53.95,53.96,51.67,51.82,19837.0,194534210.00
20070206,50.76,51.77,47.81,51.15,39522.0,365914405.00
20070207,50.85,53.41,50.76,52.07,17976.0,175261713.00
20070208,51.77,52.88,49.95,51.27,18373.0,176642961.00
20070209,50.85,51.60,49.68,50.31,12262.0,116298291.00
20070212,50.11,52.76,49.79,51.82,12511.0,120701377.00
20070213,52.29,53.34,51.82,53.32,18767.0,184420201.00
20070214,53.73,54.49,52.36,53.19,15614.0,154853057.00
20070215,53.77,56.08,53.43,55.14,16805.0,173731362.00
20070216,55.97,56.10,53.19,53.51,25071.0,256784061.00
20070226,53.32,53.32,51.29,51.83,15321.0,150045013.00
20070227,51.55,51.55,46.65,46.82,31866.0,292514587.00
20070301,51.50,51.50,49.62,51.50,44582.0,429485218.00
20070302,51.82,53.95,51.27,52.24,34770.0,341362335.00
20070305,52.31,52.31,50.65,50.70,21805.0,208807884.00
20070306,50.22,54.04,49.68,53.48,24350.0,241040734.00
20070307,54.12,55.27,53.43,54.20,26425.0,271589373.00
20070308,53.90,54.49,52.94,54.20,13807.0,138217148.00
20070309,53.48,54.75,52.94,53.43,16185.0,162560219.00
20070312,53.32,53.43,52.69,53.32,19443.0,193188602.00
20070313,52.87,53.32,51.30,52.57,19080.0,186420809.00
20070314,51.82,52.36,50.91,51.30,21600.0,207586165.00
20070315,50.75,52.36,50.75,52.05,20973.0,201776897.00
20070316,52.25,52.36,50.81,52.15,14634.0,140836291.00
20070319,50.76,52.47,50.65,52.02,25951.0,253220579.00
20070320,52.00,52.09,50.46,50.54,21187.0,201378936.00
20070321,50.57,51.45,48.95,50.22,28289.0,266389528.00
20070322,50.33,50.69,49.15,50.48,31397.0,291678124.00
20070323,49.96,50.81,49.26,50.75,30279.0,283551750.00
20070326,50.65,50.70,50.06,50.23,22656.0,212983960.00
20070327,50.10,50.22,49.07,49.57,37197.0,345056807.00
20070328,49.61,50.14,48.62,49.73,34926.0,323233779.00
20070329,49.78,51.55,49.30,51.48,49415.0,465028032.00
20070330,51.60,51.63,49.79,50.49,30985.0,293158039.00
20070402,50.75,50.76,49.10,50.16,28257.0,261934932.00
20070403,50.16,51.07,49.21,50.69,42800.0,402378753.00
20070404,50.75,52.35,50.75,52.00,40807.0,395605830.00
20070405,51.76,51.76,50.60,50.93,37460.0,358362495.00
20070406,50.54,50.76,49.95,50.22,27615.0,259568009.00
20070409,50.51,51.61,49.63,50.75,62834.0,591101165.00
20070410,50.87,51.17,50.27,50.43,63046.0,597770870.00
20070411,50.73,50.73,49.63,50.15,53828.0,504663488.00
20070412,50.06,53.48,49.67,52.80,76458.0,739231914.00
20070413,52.89,56.30,51.82,55.00,84783.0,867089257.00
20070416,54.44,55.53,53.69,54.35,37812.0,383878218.00
20070417,54.49,55.26,51.82,52.72,44618.0,442356324.00
20070418,52.72,52.72,51.02,51.60,48780.0,470273102.00
20070419,51.13,51.29,48.83,49.58,39881.0,372975317.00
20070420,49.68,51.02,49.63,50.52,41516.0,392180310.00
20070423,50.53,51.19,49.68,51.06,47486.0,447869454.00
20070424,51.24,51.28,49.96,50.47,39478.0,372593709.00
20070425,50.48,51.71,50.00,51.28,37822.0,362266657.00
20070426,51.33,52.61,50.75,52.00,33698.0,325641558.00
20070427,51.97,51.99,50.02,50.10,26474.0,250199461.00
20070430,49.68,52.02,49.44,50.98,43557.0,414391808.00
20070508,51.61,52.30,51.04,51.55,46026.0,444700567.00
20070509,51.55,51.56,48.03,49.15,151776.0,1394029058.00
20070514,50.00,53.84,49.25,50.43,131870.0,1263779092.00
20070515,50.47,50.47,48.54,48.58,71037.0,655524409.00
20070516,48.56,50.54,48.46,49.99,50432.0,468228612.00
20070517,49.87,53.45,49.86,52.90,95181.0,930266093.00
20070518,52.52,54.01,51.82,52.59,51836.0,517580169.00
20070521,50.92,52.99,50.29,51.62,41508.0,402560490.00
20070522,51.35,51.55,50.32,50.67,59901.0,567699268.00
20070523,50.57,52.89,50.56,51.81,40338.0,391972671.00
20070524,52.07,53.22,51.63,53.09,55798.0,548678429.00
20070525,53.44,58.40,53.44,56.84,83105.0,883158731.00
20070528,56.90,59.43,56.89,58.93,55511.0,607604935.00
20070529,59.03,61.65,57.86,58.35,42945.0,480225991.00
20070530,55.56,58.23,53.32,54.48,72906.0,756701836.00
20070601,58.24,59.93,57.80,59.00,69666.0,775108764.00
20070604,59.13,61.54,55.29,56.43,56949.0,627231638.00
20070605,55.03,57.16,50.79,56.67,52948.0,544757934.00
20070606,56.10,58.23,54.51,56.37,31384.0,329128886.00
20070607,56.37,57.43,55.66,56.45,53370.0,562638223.00
20070608,57.05,57.43,56.10,57.12,35819.0,381067005.00
20070611,57.48,62.83,57.14,62.83,54095.0,620110688.00
20070612,64.10,65.44,61.47,64.34,44190.0,529299495.00
20070613,63.84,65.95,63.04,64.04,38683.0,465951672.00
20070614,63.47,69.45,63.20,66.87,34881.0,435609721.00
20070615,66.23,67.42,66.14,67.25,14897.0,185772690.00
20070618,67.57,70.22,66.84,67.83,21722.0,277680174.00
20070619,67.09,67.85,65.18,65.92,27946.0,348478543.00
20070620,65.45,67.84,64.75,65.94,19170.0,236303439.00
20070621,64.96,66.66,64.64,66.15,19401.0,238688175.00
20070622,66.18,66.99,63.57,64.55,17853.0,218079514.00
20070625,64.16,66.52,63.31,63.62,32756.0,398355115.00
20070626,63.52,64.64,61.74,64.23,12271.0,145796096.00
20070627,64.75,66.58,63.68,66.51,23766.0,293372111.00
20070628,66.73,67.05,64.93,65.11,26212.0,326430499.00
20070629,63.84,65.95,63.12,63.94,15499.0,186255139.00
20070702,63.57,64.11,61.44,63.61,19600.0,229624506.00
20070703,63.68,63.84,61.97,63.16,11009.0,129623748.00
20070704,63.16,63.79,62.08,62.57,11556.0,135460424.00
20070705,61.97,63.04,60.43,60.92,17043.0,194675509.00
20070706,60.69,63.07,60.69,62.98,15596.0,180456456.00
20070709,63.15,64.48,62.77,64.19,11643.0,138656746.00
20070710,64.11,64.11,62.51,63.04,9793.0,115825748.00
20070711,62.51,62.51,61.33,61.89,12129.0,140017458.00
20070712,61.97,62.22,60.84,61.10,14739.0,168661711.00
20070713,61.29,62.07,61.24,61.54,9166.0,104813063.00
20070716,61.80,61.80,59.79,59.82,10747.0,121378863.00
20070717,59.77,61.92,58.75,61.89,15065.0,168233760.00
20070718,61.19,62.90,60.20,62.40,11356.0,130799471.00
20070719,61.86,64.01,61.82,63.83,14746.0,173893104.00
20070720,63.37,64.77,62.89,64.47,14294.0,171502982.00
20070723,64.93,68.08,64.00,67.43,19092.0,237054485.00
20070724,67.51,67.73,66.06,66.36,13103.0,162555321.00
20070725,65.85,66.65,65.31,65.57,15241.0,186522567.00
20070726,66.05,67.19,65.69,66.14,13053.0,161489704.00
20070727,64.80,65.84,63.97,64.23,16312.0,196650321.00
20070730,64.23,67.51,64.08,66.86,27876.0,339526695.00
20070731,66.59,69.88,66.23,69.38,27165.0,344790130.00
20070801,69.34,69.88,67.20,67.74,19966.0,253670740.00
20070802,68.00,70.68,68.00,69.83,20521.0,264786522.00
20070803,69.81,74.76,69.70,74.23,34106.0,458343376.00
20070806,74.25,75.25,73.11,74.22,17469.0,239532860.00
20070807,74.21,74.71,73.35,74.46,23874.0,327024703.00
20070808,74.46,78.47,72.97,74.64,12945.0,183151082.00
20070809,76.65,78.67,75.25,77.72,15475.0,224211231.00
20070810,77.49,78.21,74.72,75.23,23841.0,338962358.00
20070813,75.24,75.24,71.68,74.03,19140.0,259481908.00
20070814,73.10,74.18,72.15,73.60,16144.0,218395049.00
20070815,73.59,75.52,72.30,73.10,23519.0,323360822.00
20070816,72.30,74.18,70.68,72.57,21306.0,286757937.00
20070817,73.20,75.89,72.30,72.65,24164.0,330979043.00
20070820,73.70,77.83,73.70,77.13,18751.0,265241753.00
20070821,77.15,80.63,77.15,79.58,18810.0,278103260.00
20070822,78.48,84.28,78.21,83.44,26195.0,401151824.00
20070823,83.44,86.65,82.78,85.98,19263.0,304024687.00
20070824,85.95,87.07,83.85,84.47,20630.0,326076166.00
20070827,84.39,85.99,83.32,83.35,20822.0,327422195.00
20070828,82.78,83.85,82.30,82.67,17205.0,265824520.00
20070829,82.12,84.64,81.70,82.56,11997.0,186047475.00
20070830,82.73,83.74,82.48,83.31,9194.0,142153246.00
20070831,83.32,86.06,82.78,85.97,10007.0,158100458.00
20070903,86.49,87.83,85.74,85.91,18749.0,303353295.00
20070904,85.79,85.79,81.17,82.13,47220.0,723864065.00
20070905,82.20,83.29,79.87,81.60,22879.0,343653908.00
20070906,81.70,81.70,80.04,80.62,27525.0,412746126.00
20070907,80.62,80.62,77.35,77.65,33011.0,480091647.00
20070910,75.39,77.57,75.39,76.39,40802.0,577753207.00
20070911,76.33,78.74,76.33,77.30,25866.0,374651914.00
20070912,76.87,78.48,75.43,77.25,12191.0,173598048.00
20070913,77.40,77.67,75.79,77.32,21165.0,302740276.00
20070914,77.40,80.63,76.18,79.76,36625.0,533527808.00
20070917,79.55,82.23,78.35,81.69,38819.0,581454298.00
20070918,81.81,81.81,77.88,78.73,14836.0,218334186.00
20070919,78.00,78.21,75.13,76.06,29013.0,410862934.00
20070920,76.18,78.40,76.18,77.96,12903.0,185888065.00
20070921,77.97,78.20,76.22,77.86,12787.0,183153720.00
20070924,77.40,78.37,75.53,76.06,31704.0,450160399.00
20070925,76.04,77.03,74.49,75.74,30249.0,424466923.00
20070926,74.72,79.29,74.72,78.31,30959.0,450482553.00
20070927,78.30,79.29,76.62,78.53,12714.0,185721030.00
20070928,78.47,82.03,78.22,80.88,26937.0,406110739.00
20071008,81.45,83.21,79.02,79.10,23392.0,349755743.00
20071009,78.75,86.54,78.75,85.34,37710.0,587350510.00
20071010,86.39,90.52,84.39,88.41,22651.0,370471299.00
20071011,88.61,95.14,88.42,93.14,30558.0,530601954.00
20071012,94.12,96.98,90.30,96.12,26009.0,456041256.00
20071015,94.66,104.28,94.66,101.37,20908.0,388728699.00
20071016,101.59,101.59,97.36,99.46,21093.0,389861626.00
20071017,98.91,98.91,97.29,97.83,14707.0,267399494.00
20071018,96.05,97.83,93.53,95.03,19954.0,355237068.00
20071019,94.87,99.98,94.87,96.84,17728.0,320347389.00
20071022,95.68,97.83,94.34,96.17,7797.0,139362375.00
20071023,98.64,103.74,98.53,101.06,22290.0,420266818.00
20071024,101.08,106.97,90.95,103.20,25469.0,485816458.00
20071025,101.59,106.43,99.98,104.15,20353.0,394422086.00
20071026,102.53,105.36,99.51,104.84,20010.0,379656727.00
20071029,103.75,106.16,101.53,102.53,11073.0,212842981.00
20071030,103.22,104.27,98.54,100.73,12564.0,233823943.00
20071031,100.95,103.42,100.95,102.67,10814.0,206054370.00
20071101,103.47,103.47,98.85,99.35,9620.0,178327384.00
20071102,98.37,99.33,95.68,98.94,13835.0,250008017.00
20071105,98.91,99.98,96.76,97.84,5279.0,96705832.00
20071106,96.80,99.78,96.80,97.79,2459.0,44828814.00
20071107,98.10,99.44,95.36,96.05,9085.0,162628670.00
20071108,96.07,96.75,92.46,93.54,5723.0,99837136.00
20071109,92.47,95.30,91.65,92.20,5126.0,88657729.00
20071112,92.25,92.78,90.04,91.55,15224.0,256445671.00
20071113,92.45,98.34,92.45,95.56,23911.0,425423638.00
20071114,95.56,100.71,95.56,100.50,11164.0,203847742.00
20071115,100.56,100.56,98.48,98.91,10557.0,195317064.00
20071116,98.64,98.64,96.39,96.75,3715.0,67016964.00
20071119,96.76,99.98,95.46,98.10,5397.0,98848664.00
20071120,98.10,99.98,97.83,99.72,9472.0,174670137.00
20071121,99.98,100.68,98.09,99.21,12411.0,229047999.00
20071122,97.83,98.91,95.56,95.82,7726.0,140489848.00
20071123,95.68,97.29,92.72,93.53,7692.0,134898312.00
20071126,95.41,96.74,94.07,96.39,8656.0,154008451.00
20071127,96.16,98.91,94.87,97.89,11036.0,199433858.00
20071128,96.86,97.94,92.45,94.94,11406.0,201326440.00
20071129,94.08,96.21,92.71,94.33,18463.0,323298143.00
20071130,95.57,95.57,92.99,93.26,14272.0,248057710.00
20071203,92.74,94.07,92.72,93.59,8515.0,147689836.00
20071204,93.80,95.95,93.80,94.87,9009.0,158913696.00
20071205,94.93,99.44,94.93,98.37,9929.0,180611804.00
20071206,99.43,99.43,97.56,99.11,5273.0,96863844.00
20071207,99.38,104.28,99.38,103.76,11615.0,222166859.00
20071211,106.97,110.84,106.70,108.43,29702.0,596580875.00
20071212,108.26,110.84,107.48,108.47,25281.0,511973884.00
20071213,107.51,109.39,105.89,107.77,17437.0,349075780.00
20071214,106.97,117.12,105.91,116.11,16003.0,331667409.00
20071217,115.62,120.94,111.27,113.42,17451.0,373879346.00
20071218,111.32,111.33,106.44,108.04,18507.0,372844742.00
20071219,109.55,110.68,105.89,109.09,13933.0,278674107.00
20071220,110.62,110.86,107.53,109.54,6903.0,140714576.00
20071221,109.66,114.17,109.66,113.43,9515.0,198189104.00
20071224,116.04,116.08,112.33,112.55,21203.0,449776303.00
20071225,112.55,117.39,112.55,116.37,17156.0,368772023.00
20071226,116.10,120.14,115.60,119.34,14593.0,322367541.00
20071227,119.33,121.11,116.75,120.86,21906.0,485898989.00
20071228,119.12,123.69,117.06,123.63,26627.0,600445954.00
20080102,122.02,123.06,118.79,119.34,19085.0,428486871.00
20080103,119.49,122.02,113.84,115.11,29799.0,638361163.00
20080104,113.96,116.15,111.81,115.70,33303.0,704732968.00
20080107,115.83,117.72,112.86,114.13,30409.0,646078990.00
20080108,113.42,116.96,112.13,115.58,32218.0,682166585.00
20080109,113.89,116.62,113.89,115.59,12009.0,256589157.00
20080110,116.11,118.02,114.71,116.69,20826.0,450693940.00
20080111,117.18,118.18,113.96,116.12,19811.0,425014224.00
20080114,120.94,122.88,117.45,120.47,42925.0,959882221.00
20080115,120.62,123.93,120.62,122.75,21303.0,486145572.00
20080116,121.91,122.02,119.33,119.78,22419.0,502236876.00
20080117,120.13,120.14,116.11,117.18,31613.0,697313171.00
20080118,117.21,117.99,114.49,115.55,20416.0,441871091.00
20080121,115.81,116.79,111.27,113.42,24986.0,531115484.00
20080122,111.26,118.23,108.04,113.17,44908.0,949589574.00
20080123,115.08,118.42,114.30,118.32,23146.0,502720215.00
20080124,119.33,120.57,116.64,119.33,18485.0,408534678.00
20080125,119.28,121.21,116.11,117.66,17993.0,397838438.00
20080128,115.84,118.26,112.29,115.46,14170.0,303150636.00
20080129,115.49,117.18,114.49,115.82,10107.0,217278903.00
20080130,116.64,116.64,110.84,115.44,29331.0,621090086.00
20080131,113.41,114.49,110.73,110.75,13904.0,289075903.00
20080201,110.19,110.19,106.91,108.85,21466.0,431423198.00
20080204,109.98,115.38,109.66,113.95,29546.0,617972158.00
20080205,113.96,113.96,111.81,112.55,8478.0,177590097.00
20080213,111.81,111.81,108.58,109.12,4971.0,101444765.00
20080214,110.19,110.68,108.63,109.18,7556.0,153806138.00
20080215,109.10,109.12,106.43,108.09,12811.0,256163700.00
20080218,108.47,111.32,108.47,111.25,12576.0,257765662.00
20080219,111.24,111.81,109.12,111.26,7287.0,149403801.00
20080220,111.27,112.83,110.27,110.78,9701.0,200650696.00
20080221,112.07,112.28,110.09,110.43,12204.0,250662269.00
20080222,110.20,110.98,105.89,107.83,19421.0,391675409.00
20080225,107.45,107.51,105.36,105.82,11217.0,222633128.00
20080226,106.43,107.69,99.93,100.95,35143.0,669275552.00
20080227,100.52,104.82,98.48,103.30,12116.0,231597749.00
20080228,103.31,104.28,101.07,102.13,7226.0,137808743.00
20080229,102.40,105.34,101.11,104.82,7114.0,137296143.00
20080303,109.71,115.30,109.71,115.30,17783.0,380241620.00
20080304,121.38,123.04,116.67,118.76,37898.0,847885908.00
20080305,118.75,121.54,116.91,118.62,14038.0,310232368.00
20080306,118.62,120.41,116.54,116.65,8197.0,180277491.00
20080307,116.24,116.38,112.40,114.58,14896.0,315047844.00
20080310,112.88,115.58,111.38,112.66,10672.0,223726598.00
20080311,111.54,116.37,110.76,115.45,11377.0,241463105.00
20080312,117.18,117.60,112.00,114.09,6119.0,130239209.00
20080313,106.49,115.57,102.69,114.33,16690.0,344992828.00
20080314,112.77,112.77,109.65,110.21,11858.0,244698923.00
20080317,107.52,109.64,106.70,107.89,17189.0,344059102.00
20080318,105.81,107.51,99.98,101.88,30224.0,577180431.00
20080319,101.60,104.82,101.11,102.71,18579.0,355372037.00
20080320,102.08,105.36,96.49,103.71,14755.0,275079993.00
20080321,104.44,105.89,102.78,104.11,3999.0,77823413.00
20080324,104.28,105.55,101.92,103.37,9356.0,179280128.00
20080325,101.06,103.19,99.98,100.50,11287.0,211875344.00
20080326,100.79,102.13,98.37,99.71,4475.0,83590677.00
20080327,97.29,101.04,97.24,97.32,18924.0,344830534.00
20080328,97.56,100.84,96.76,100.29,6716.0,123097898.00
20080331,99.87,101.86,98.37,100.90,15021.0,281358730.00
20080401,101.86,101.86,97.83,99.25,13679.0,252613478.00
20080402,98.91,101.59,92.46,98.14,16431.0,298960718.00
20080403,96.22,97.83,94.07,95.69,13419.0,237997145.00
20080407,95.14,99.71,94.07,99.32,21968.0,394870541.00
20080408,99.17,103.74,97.83,102.95,13058.0,247291459.00
20080409,101.43,102.13,98.29,98.61,12507.0,234604519.00
20080410,97.83,98.37,94.55,95.89,20409.0,365825520.00
20080411,95.95,96.22,94.07,94.42,23957.0,424169969.00
20080414,94.06,94.06,90.13,90.35,21684.0,369038598.00
20080415,89.77,90.57,86.81,90.51,20148.0,330691480.00
20080416,90.30,92.99,88.19,90.91,15638.0,265734673.00
20080417,91.65,93.53,89.28,90.91,10401.0,176634095.00
20080418,89.58,92.72,88.15,91.41,13767.0,229547374.00
20080421,96.76,98.37,89.24,92.21,14522.0,250079531.00
20080422,89.23,92.45,83.32,88.80,22129.0,359871902.00
20080423,86.76,92.99,84.39,91.93,12669.0,211089327.00
20080424,98.37,101.12,95.14,99.96,39321.0,718031257.00
20080425,98.91,98.91,95.57,95.58,23845.0,429087518.00
20080428,94.60,95.40,91.47,94.93,12772.0,220439148.00
20080429,92.46,95.56,92.46,94.91,6149.0,107374297.00
20080430,94.96,99.39,94.96,98.44,11883.0,215284885.00
20080505,98.58,99.75,97.77,98.72,8089.0,148396736.00
20080506,98.37,98.37,95.72,96.64,8487.0,152222994.00
20080507,95.68,97.62,94.33,94.36,7353.0,131020228.00
20080508,94.06,96.65,91.92,96.23,8860.0,154116406.00
20080509,96.75,96.75,94.34,95.54,5774.0,102419877.00
20080512,93.79,98.13,92.88,97.29,9206.0,163594356.00
20080513,94.86,98.31,94.17,96.20,5145.0,91723212.00
20080514,95.30,97.45,95.21,97.16,6008.0,108222058.00
20080515,97.83,100.79,96.22,98.68,14690.0,271639672.00
20080516,98.37,99.98,97.86,98.34,4673.0,85690776.00
20080519,98.34,98.34,96.25,96.76,3828.0,68955076.00
20080520,95.73,97.40,92.99,93.04,9927.0,176605311.00
20080521,92.24,95.14,91.38,93.34,19542.0,334549900.00
20080522,93.18,94.07,90.54,92.91,7536.0,129331816.00
20080523,91.39,92.99,91.38,92.45,12891.0,220240585.00
20080526,91.38,92.99,91.38,92.91,7354.0,125694889.00
20080527,91.91,93.53,91.16,91.28,15455.0,265513865.00
20080529,91.32,92.45,89.90,91.29,9431.0,160096339.00
20080530,91.22,91.65,89.77,90.38,5203.0,87809655.00
20080602,90.73,92.45,88.15,92.01,8423.0,141068877.00
20080603,91.38,92.45,91.12,91.80,6577.0,112098666.00
20080604,90.33,91.38,90.14,90.40,6770.0,113903649.00
20080605,90.30,91.85,88.53,88.69,3922.0,65373349.00
20080606,88.69,88.70,86.55,88.06,7814.0,127119585.00
20080610,85.50,86.54,83.91,84.84,12715.0,201611524.00
20080611,84.30,84.93,82.78,84.66,9126.0,142357442.00
20080612,84.65,84.65,79.23,81.28,13789.0,210043603.00
20080613,79.61,81.38,79.61,80.36,6186.0,92612196.00
20080616,79.84,80.00,78.08,78.11,10219.0,148642350.00
20080617,77.58,77.58,75.74,76.74,17474.0,246424803.00
20080618,75.85,78.38,75.45,78.00,17592.0,250451606.00
20080619,78.27,78.27,75.68,75.93,6970.0,98494725.00
20080620,75.68,78.59,75.24,77.79,14177.0,202610966.00
20080623,76.76,76.76,72.44,72.92,15406.0,212913434.00
20080624,70.33,74.33,69.19,73.86,22052.0,297466611.00
20080625,73.08,78.38,72.44,78.12,12782.0,180759313.00
20080626,79.19,80.00,77.03,78.68,7753.0,111847423.00
20080627,76.97,77.65,75.14,75.82,16260.0,228606779.00
20080630,74.60,76.76,74.12,74.91,8497.0,118554068.00
20080701,74.91,74.91,73.52,73.90,7677.0,105264085.00
20080702,73.79,74.59,72.98,73.58,6045.0,82567695.00
20080703,72.83,77.30,72.66,76.24,7895.0,109603235.00
20080704,76.24,76.90,75.15,76.37,3982.0,56193917.00
20080707,76.37,79.19,75.68,78.93,12514.0,180401010.00
20080708,78.85,79.84,77.44,77.73,13648.0,198628780.00
20080709,78.12,80.00,78.12,78.81,10183.0,149141345.00
20080710,78.38,79.64,78.00,78.95,7170.0,104839731.00
20080711,78.39,79.34,77.84,78.12,3016.0,43833508.00
20080714,78.37,79.73,77.73,79.52,5258.0,77047466.00
20080715,79.52,80.10,78.28,78.56,5735.0,83892162.00
20080716,78.27,80.13,77.30,79.81,9010.0,132617391.00
20080717,79.84,85.30,79.84,83.89,18015.0,279088472.00
20080718,82.71,85.67,82.44,85.39,9219.0,142269871.00
20080721,84.75,87.57,84.33,87.31,8192.0,130639362.00
20080722,87.31,89.19,85.41,85.93,4276.0,68299820.00
20080723,85.47,86.23,83.80,84.72,4524.0,71187874.00
20080724,85.03,87.30,85.03,87.21,4446.0,70637128.00
20080725,86.53,88.11,85.74,87.30,5279.0,84972165.00
20080728,87.77,88.38,87.30,87.57,2562.0,41662711.00
20080729,87.57,88.10,85.68,87.45,3594.0,57706464.00
